,l_kurtosis,l_skew,l_tvar,l_tmean,a_kurtosis,a_skew,a_tvar,a_tmean,b_kurtosis,b_skew,b_tvar,b_tmean,label
309,4.8253002105060325,-2.486322349595602,1643.8876715349656,176.23172039323273,3.5556562890946912,2.311504710562532,218.25508125646735,73.09158593392776,3.85744208358222,-2.3654846414214594,299.6318001755851,192.0692991969593,unfermented
310,6.260595770102833,-2.7337138793431546,1424.4946635545791,176.11950324359853,5.081503530719875,2.6143121762372306,190.1060898201984,72.5000889489026,5.364265768299054,-2.658220934228519,260.91077077286786,192.3881172125057,unfermented
311,7.1658137174584375,-2.895597909818842,1451.3308265062435,173.83874264117512,5.952182504535024,2.768356297459961,181.6505871003163,72.55398905464106,6.337266646445048,-2.8294778019960716,249.76114189522738,192.05431477194787,unfermented
312,4.437270166147525,-2.419872837030963,1788.0993561634418,174.2472971679241,3.2343932899580867,2.2367635226075118,234.95390842321515,73.71750778749428,3.812676516235789,-2.3417773651599765,302.2789092719942,191.55768239883403,unfermented
313,5.6406691883077205,-2.640259454569423,1452.1096177547952,172.38037794352994,4.858141648552338,2.569498076605185,186.32474348445743,73.02325703017833,5.06813140527454,-2.604859988966767,259.48474337818254,191.3738860310928,unfermented
314,2.7207846248533576,-2.044178311772507,1926.8111674015033,175.00417459705076,1.7049009526703118,1.8836260137487337,272.1320019181081,74.51747377972107,2.1699207600675106,-1.9761628634493411,336.5846471815311,191.26308341906721,unfermented
315,5.439029679044346,-2.6141733884966873,1544.4154104847119,174.03664037494283,4.7666833206103085,2.5623740063585476,193.21066755323773,72.92122842363969,5.132752672888909,-2.6144619895509846,251.64164048730945,192.025789251829,unfermented
316,5.299187507232217,-2.569447762374087,1458.0648713473015,173.32881994455875,4.36406316951464,2.476614862550805,190.07974501809284,73.05320316072245,4.733999899183816,-2.5374350897725035,263.24646083802827,191.57140953646547,unfermented
317,7.228716167944061,-2.850542737565426,1238.582362921369,175.10321244855967,5.721379517804374,2.7330744419527835,176.85588596836223,72.47811121113398,6.086843735257103,-2.7781360241847124,233.76240554242642,192.2449789951989,unfermented
318,4.006410416661107,-2.288188553459309,1765.0562333582352,176.6754696787837,2.182374624115459,1.9960862252859806,258.67218420778664,74.0520696159122,2.575247350661149,-2.078877290455894,351.2715779831237,191.39862254229539,unfermented
319,5.6355072825914,-2.626319345387156,1539.2598122191134,174.42028177869227,4.344132312302579,2.478400148622417,203.57650069085327,73.09439893404206,4.9518422621413665,-2.572519357993744,264.2962102150907,191.97657243084134,unfermented
320,5.608470141082083,-2.589318932342755,1308.8776585329863,174.9935520976223,4.369735579630659,2.4816935843101517,191.23958866984006,73.0223688986054,4.764096318179427,-2.537549692946435,257.7281456632793,191.8036444758802,unfermented
321,7.925965028388578,-2.9949084726869133,1192.3571500371254,174.56768275605853,6.7028547884067695,2.8950169913665538,155.76385867315085,72.24386574074074,7.165449265490164,-2.9547340587642443,203.32642520787297,192.45094414437585,unfermented
322,5.093827153684327,-2.5213429563980574,1544.2094646592286,172.88852802069044,3.647616115266155,2.3261178034835233,215.77309490746794,73.67920653292181,4.329163528172738,-2.444239171451159,277.2061833572578,191.28706354309557,unfermented
323,8.48429786032735,-3.065730828926557,1055.4239756457691,174.49407657464565,6.358299618046468,2.8366620359286268,168.35481362355995,72.76972629458162,7.694738828226669,-3.0250548862123607,190.07839277474355,192.2347465849337,unfermented
324,4.10239099279693,-2.345538689466818,1721.4548327554576,176.26724879972565,2.7501792393877817,2.136426219787484,236.15820390376152,73.59802569158664,3.339371022179958,-2.247169410572575,310.6944862298307,191.94810556698673,unfermented
325,5.7655410337837285,-2.6466401855799915,1407.0211631349794,173.92257951817558,5.014647831805865,2.6076964929603252,193.56388157377899,72.80492826931871,5.493516205539953,-2.670199202593691,241.7072512373009,192.09370649005487,unfermented
326,3.891716449025332,-2.295332408443947,1849.7661128957434,175.29820323216734,2.5284638820435,2.0876724203787425,249.22049536354817,73.84615326360311,2.9729910836608724,-2.169401119587927,338.899528740162,191.44344328703704,unfermented
327,6.6612022133066,-2.7780598890271215,1291.6428542994806,175.3644552326246,5.179452775555534,2.6331677167785736,189.20052285400732,72.63285636716964,5.984675349217252,-2.7475961426102304,232.72255968229024,192.4698145290352,unfermented
328,4.8340528058105425,-2.5017945074358066,1615.9997288290665,172.62083526234568,4.12199212717643,2.4343952136122535,201.8190988999481,73.18054098079561,4.4352612830297815,-2.4848574139260307,281.45484219999213,191.4014029635345,unfermented
