,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
22,6.3495544815791805,8.979693735585334,9.546501021599994,8.96424779409241,0.8993745700993907,0.7997887168237652,0.7705626325008644,0.7981923731059716,0.38140703933394754,0.3508503804484125,0.34716458641648784,0.3511529221873866,163.49680764891482,324.8111521986412,372.39978291011545,327.4009674880698,0.06357542100350419,0.059032988095314966,0.057973879910675874,0.05884347830348844,0.2521416685189185,0.24296705146030595,0.24077765658523193,0.2425767472440185,fullyfermented
23,6.133969528178805,8.988448724052377,9.294959500876283,8.362624940506057,0.926724097619436,0.8487409796470827,0.8353948224745278,0.8626408602554653,0.42753425392270294,0.396110891562208,0.39357883800147264,0.40035206198449974,146.4648773117914,301.9593554351916,328.4598702933661,274.21093435365435,0.10455090619788997,0.09900259302053824,0.09833302643697915,0.09917625422078807,0.3233433255811692,0.31464677500419136,0.31358097269601537,0.3149226162421303,fullyfermented
24,7.574413863405402,9.781152747777515,10.243879524227086,10.14305916596679,0.9025657944506903,0.8340885953414688,0.8146127740606468,0.823025453665699,0.3416654323391965,0.3179242457088418,0.31437001555889427,0.31485078166131014,190.81628167323396,324.06118423467166,362.3944331947068,345.6699145096333,0.05016704955763862,0.046194227662644985,0.045536491232144996,0.0460068305395129,0.22398002044298196,0.21492842451068445,0.21339280970113542,0.2144920290815323,fullyfermented
25,6.129892056211572,7.696289312783262,7.760544366608965,8.009381979279086,0.9221283002661709,0.8777618977535724,0.8709384052330059,0.8704624250008002,0.479551071014163,0.4601209826882424,0.4633086301741416,0.4598348788864101,203.06965832971161,318.7400962912229,336.8757160318453,337.7737249662186,0.15430862212915328,0.1486172953090323,0.14895898055073328,0.1484660271067424,0.3928213615998413,0.38550913777630785,0.385952044366568,0.38531289506937394,fullyfermented
26,7.205971494102633,9.64106149086678,10.013175897548699,9.387857888186648,0.9106565670227768,0.8419177579311864,0.8246243746642219,0.8436412042185082,0.3623450248658992,0.3363950571103429,0.3343839810910471,0.3387417804919761,179.40280508229037,316.0806049317681,350.66853199797197,312.634626826102,0.06777298657570255,0.06333329484655847,0.06272681682583409,0.06325183771243283,0.260332453942459,0.25166107137687876,0.25045322282980126,0.2514991803414731,fullyfermented
27,8.647680937819466,10.389354428296052,10.948532362814676,10.905852982098445,0.8824235113946114,0.8361276949500512,0.8164630480359137,0.8187802298760787,0.37678681987847684,0.35706980795323867,0.3536576565790707,0.3548348434549535,266.12499089852025,370.0381663494236,415.08484292910526,409.21027761513,0.08325497995082679,0.07892121331383917,0.0783281196953219,0.07855314527952478,0.2885393906398688,0.2809291962645377,0.2798716128786946,0.28027334029394374,fullyfermented
28,8.436965286880106,10.05597609197262,10.454903677758951,10.64796983121773,0.8628743816065865,0.81649786239919,0.8032826255307316,0.7974292486832449,0.36652971994581524,0.3445186045885745,0.3414132146110703,0.341030490276844,251.5406950815695,336.0598112620932,360.57000693230094,370.9814465639695,0.07122240939181035,0.06645372093289602,0.0657894481406067,0.0664919142833869,0.26687526935220196,0.2577861922851882,0.256494538227633,0.257860261155896,fullyfermented
29,4.941140599971388,7.233144473329073,7.863187755400368,7.322479222349703,0.9100257660898027,0.8104253482470782,0.7806637873238743,0.8061737762104045,0.47215743560698015,0.44075121776759174,0.43496106980460075,0.44018857731816846,116.94754805593189,246.43069234435404,285.2313512478272,251.95736920152626,0.12510116751298425,0.11904349607143037,0.1180599344099321,0.11882104748749425,0.3536964341253446,0.3450268048593187,0.34359850757815014,0.3447042899174512,fullyfermented
30,7.458538117082498,9.887823563872802,10.102848620841112,9.908852927179572,0.8852613347195257,0.8010420080707185,0.7878496917697991,0.799292994908284,0.3621493194963967,0.33212056703061094,0.33132249830744226,0.3323802358762682,212.75971585119302,368.5825888771654,393.85646982634734,371.8227492403583,0.06042780761991568,0.05567217377220086,0.05481705864078914,0.055709652148003275,0.24582068183925387,0.23594951530401764,0.23413043083031548,0.2360289222701389,fullyfermented
31,7.3580393548864045,9.476634295025981,10.07755035026344,9.804802200419127,0.8847499433295277,0.8163792066241256,0.7943018743586301,0.8051648781313335,0.3758876914332304,0.35081305761207476,0.3451467741473416,0.34770291730181896,195.0502994393624,310.151747794141,347.2498586179383,329.09373970276016,0.07223523678335433,0.06753378126283932,0.06677588978649653,0.06750245489853848,0.26876613771707614,0.259872625073976,0.25841031284857136,0.2598123455468167,fullyfermented
32,6.612146406728376,7.947508970089004,8.183842308815658,8.132196664593852,0.891044484550326,0.8395941610969451,0.823676496923584,0.8312352664739974,0.4186304602483797,0.40086519019449923,0.39968369179909546,0.3994361261109732,169.12135257391637,248.8299504815052,273.9169175058615,261.7967062388486,0.10337959212394224,0.09827030303221142,0.09773818081547918,0.09809503577145572,0.321526969512578,0.3134809452458178,0.3126310618212451,0.3132012703860821,fullyfermented
33,7.709982980195873,9.646333705563164,10.325370329831209,10.302532219091653,0.8754527578030296,0.8154440943482284,0.7901802824803913,0.7939014941049277,0.3465787572901156,0.3212087593340483,0.31584960453480176,0.3167166335366011,221.32250482381335,327.0909846044532,371.84719789844524,365.27123302096743,0.04994665870521897,0.04596128045279231,0.04557231030748093,0.04611025617321092,0.22348749116050987,0.2143858214826538,0.21347672076243096,0.21473298808802274,fullyfermented
34,12.207882809087803,14.974840277525297,15.690008391711041,15.43432843334858,0.8618842412820181,0.8080756518708995,0.7883875592054107,0.7926573171112684,0.27973244199524133,0.25508965199107747,0.25170167146272937,0.2547151491953207,492.2121332095808,678.7952783473966,747.3384641345924,733.3266233113343,0.03609484290481899,0.03270873748051761,0.031858462661606676,0.032378714602674816,0.18998642821217254,0.18085557077546052,0.17848939089370738,0.17994086418230523,fullyfermented
35,9.56765144895989,12.050623787209801,12.636187427029528,12.48943497602124,0.8961520886328886,0.8469183753949762,0.8313624965071075,0.8336050286569341,0.40147063648302306,0.3782820806147512,0.3738941671341506,0.3754662638303554,331.23918286736875,487.64026974343324,537.183085230635,530.0498274632106,0.10673556225129244,0.10164659193916761,0.10049309369329704,0.10097286807152926,0.32670408973762854,0.31882062658988614,0.3170064568637318,0.3177622823299349,fullyfermented
36,5.865818861948764,7.628661260206941,8.016350153240445,7.742302200418612,0.8696037590681235,0.7786854818324674,0.7501145535783209,0.7687110956237696,0.3798258860193874,0.35344104988075453,0.3488300879853727,0.35211814666647484,120.76505615626196,204.6897265038957,231.0666365659795,213.91485281737366,0.05893713704779125,0.0546373868502118,0.05392505589856297,0.0545808271806788,0.24276972020371743,0.23374641569489746,0.2322176907527998,0.2336253992627488,fullyfermented
37,9.126972750109804,11.653834712410125,12.040832056334697,11.414672042619209,0.8407619474339486,0.7554041302935612,0.742033674416052,0.7691474633390514,0.27271505564187354,0.24254502291422753,0.2377609725175057,0.2418009080826531,268.34175904690903,408.13518059173384,429.96735898281287,385.20291390553456,0.024240106096615012,0.021164833779979058,0.020704430012569643,0.021288010849230786,0.15569234437381632,0.1454813863694564,0.14389034023369895,0.14590411525803781,fullyfermented
38,6.70562336173066,8.384963204336788,9.015506421483627,8.840135649692492,0.853242084258577,0.7650215325161842,0.7253140274133206,0.7423528655115212,0.36419630256829155,0.33831579511024146,0.33391639706314047,0.33586401972582675,174.08704902069303,278.0034370080782,325.27547157766725,304.82277669980533,0.053020422629833364,0.04891130609953609,0.04824115086275551,0.048717155279324166,0.23026163951000037,0.22115900637219388,0.21963868252827304,0.22071963048021842,fullyfermented
39,5.864071373963017,7.877189891262011,8.475773496789852,8.15959662065846,0.8830760158391139,0.7835337242998368,0.7449027766124496,0.7689751879036395,0.3181222094675296,0.28579808337723944,0.2803639187582041,0.28324078939284303,125.5767051660218,230.6079087797443,271.4404553415264,246.11754704724441,0.026133420869773005,0.023647894477163617,0.023278289754082346,0.023609283506118788,0.16165834611851318,0.15377871919470398,0.15257224437649972,0.15365312722531485,fullyfermented
40,8.115263670453599,11.313124702524618,11.924511091652766,11.177841137921632,0.8856865435229211,0.7823482082214127,0.7566167944121713,0.7783996225682396,0.2975891151149745,0.2609985395409759,0.2568987099698448,0.2649203387029708,212.07459816879586,401.65651887386184,448.7153978765557,408.9432733497524,0.030747343242459688,0.02722001432912806,0.026337445424846794,0.026982865989116336,0.1753492037120776,0.16498489121470505,0.16228815552851292,0.1642646218426729,fullyfermented
41,7.906971293869986,11.093606982025229,11.297230735552555,10.725412349432768,0.8970746625301992,0.7989755858459339,0.7865120293431592,0.8078364366726066,0.3634750651896227,0.3309556615744411,0.3296810086383581,0.3342272355804896,205.9175335845518,401.1542786402792,425.7551125584069,383.4720073775121,0.07117105228957643,0.06601788618948103,0.06493601304517509,0.06616138803860673,0.26677903270230297,0.2569394601642204,0.25482545603839324,0.2572185608361238,fullyfermented
42,6.358726518130948,8.33195273313262,8.713208734677055,8.300365210707625,0.8947039973839486,0.8354166104078128,0.8213660715401242,0.8337613761982713,0.4764478247516043,0.45396823936301206,0.4517244913130655,0.45488221505059045,194.72800622544648,304.8445474683129,331.96054983949483,307.9104043862732,0.14920890553593136,0.1434042464658726,0.14291062743234814,0.1433134479690982,0.38627568592383776,0.3786875314370313,0.378035219830571,0.3785676266786401,partialfermented
43,7.683012960536584,9.851201808664296,10.099674365149378,9.836863398383484,0.8562411226131597,0.7627766341927595,0.7477993129829931,0.763963601371273,0.23717548129359142,0.20762830920391717,0.20477933718191713,0.20565732706751247,168.26403906365024,275.2639768608838,293.3176171191009,273.8866702669519,0.008961431670807738,0.0076229203800259665,0.007454354468639749,0.007626034014852854,0.0946648386192452,0.08730933730149351,0.08633860358286871,0.08732716653397643,partialfermented
44,8.429941204311088,10.18870592758236,10.91639530429186,10.762645077437938,0.8450657909931047,0.7897468515520039,0.7582415383288231,0.7638941605286402,0.31119617982760506,0.2874702217590803,0.28186057441748513,0.2835267929744876,233.1963648609481,315.2537848278004,362.9742570600127,354.017336067146,0.04135140419241306,0.039131582288098016,0.0390840207879057,0.03889245771800734,0.20335044674751285,0.19781704246120457,0.1976967900293419,0.19721170786240694,partialfermented
45,5.5074882590653225,6.907640134735142,7.280807610916797,7.143951598140952,0.8670403671204516,0.7947857335424551,0.7709679742082911,0.7786312065452018,0.3491413551570173,0.32215284523055826,0.3172188158855367,0.32113797366600705,99.6334803225613,153.01180756418398,170.64560529773095,165.0569417493703,0.0402395081883475,0.03752701885742967,0.037182007860659505,0.037333823055164805,0.20059787682911176,0.19371891713880107,0.19282636713027476,0.19321962388733915,partialfermented
46,4.2798529197615505,5.795463698606344,6.281135982195595,6.101952367005988,0.9279251382518334,0.8645875874831932,0.8342753932583343,0.8481527246753574,0.48398238664780774,0.4591464793770173,0.4575524779637496,0.45718768192336456,110.03687927771576,206.61347160697449,253.64627116172733,231.68993244980197,0.12803689375383928,0.12248729479656008,0.12168983496662225,0.12216246767389552,0.3578224332735991,0.3499818492387285,0.34884070141917534,0.34951747835250746,partialfermented
47,6.207739460463673,7.132894592320185,7.2016290863987775,7.420381320251934,0.8756493928026275,0.8361668177943156,0.8254161586309399,0.8204955294628372,0.466091000026735,0.45230110370135806,0.45430362440994354,0.4507572668401648,163.665144440819,215.57203987117333,229.77423106394434,236.19235345811282,0.14465908905811445,0.13985882714021045,0.1406963235388814,0.13983601054712402,0.38034075387488314,0.3739770409265928,0.3750950859967128,0.373946534342978,partialfermented
48,9.60039181957238,12.577417347052812,12.800532691185865,12.253684143084058,0.8733003128573074,0.7925987575879778,0.7807938890483029,0.7988527693411533,0.2827678790891052,0.25422540737401933,0.25332835250896973,0.25727842011918356,270.5437258810404,440.27900175747084,465.2208160026534,427.00275509837013,0.0317478909153502,0.029496377710208244,0.029047334163134736,0.029409311962727707,0.17817937847952608,0.1717450951561885,0.17043278488346875,0.17149143407974554,partialfermented
49,6.767129022863404,8.73205067184272,9.139963696731428,8.75839343902312,0.8940701224393006,0.8317956816369173,0.8178757223501488,0.8289156212419747,0.3495394223251407,0.3249474200584223,0.3187155332028965,0.3233196017583488,154.43758646425874,244.88098616047586,265.7403221687234,249.07393457331972,0.052396491258660596,0.05035583130407764,0.050295209913527594,0.050379979048776294,0.22890279871303582,0.22440105014031828,0.2242659356958332,0.22445484857488887,partialfermented
50,5.377034185234269,7.601199520376593,8.006745293345679,7.65860350382758,0.9271061430778055,0.8433759107419343,0.8275336269349685,0.8460145058840047,0.448855233755962,0.4185283615816774,0.4140070427632217,0.41708513732076075,117.30998798603402,252.0077138176535,277.48479914625625,247.76222174427625,0.1131074411713164,0.106975018625177,0.10575848391495969,0.10703573245299403,0.336314497414721,0.32707035730126477,0.3252052950290934,0.32716315876484936,partialfermented
51,7.396775338576505,8.637688554902335,8.810297176007802,9.025365668364865,0.8842017327189987,0.8458989499383388,0.8384998612802014,0.8326707371042437,0.34587667202246875,0.3251733447679383,0.3243352203929264,0.3227087409170536,203.8161952089873,269.7169044960773,283.2700260872979,292.86971634391995,0.051927126066825584,0.04815464157883502,0.048033716743979125,0.04802773472400867,0.22787524232971335,0.21944165871327856,0.21916595708270736,0.2191523094197473,partialfermented
52,6.8649451179560925,9.077863563140394,9.719849131641242,9.345908999379482,0.8891422100875221,0.7981363369720949,0.770596055196692,0.794810224729745,0.32864307040940355,0.3018436839477121,0.2965406171866354,0.298262206184848,180.2504755533855,326.6068058251334,371.55294986867943,331.98831371514336,0.03969786474888823,0.03626519110937556,0.03580779644339742,0.03621871176448979,0.19924323012059464,0.19043421727561347,0.18922948090452876,0.1903121429769782,partialfermented
53,8.829849734237007,11.202431076778936,11.706169275395105,11.24998627027651,0.8407591630820569,0.7351680285032755,0.7130967146990962,0.7445926293063475,0.2743442416539716,0.24727079304606622,0.2439213745919748,0.2480077641831066,235.6148404507247,387.2182202614879,420.0783918016969,373.4382482701275,0.027990914888751328,0.025055652570704773,0.02467367103822716,0.02516629406952225,0.1673048561421674,0.15828977405601655,0.1570785505351611,0.15863887943856086,partialfermented
54,8.084855559196958,10.951488302275841,11.366863689435004,10.946774429761046,0.8908830747492612,0.803207757844947,0.7846220661128995,0.8024847587996642,0.34494161637468157,0.31532149582131597,0.313189809659763,0.31636107475525654,214.82690539902828,385.9018416139578,422.4118003867886,387.31961428631496,0.06052708145149432,0.05601829907981124,0.055236836603155884,0.05599344489814949,0.246022522244396,0.23668185202886013,0.23502518291271657,0.2366293407381035,partialfermented
55,7.318249872579754,9.397530479993002,9.84933459209065,9.603709771905224,0.8846576414601335,0.8095471607701162,0.7910742755389272,0.8043196885920777,0.37490479831261686,0.3487791754433326,0.34351570113641366,0.347384073750525,189.1484340869532,311.37295884749335,341.4540667870972,319.91939735662754,0.07037372450035013,0.06673376284508777,0.06616442827888805,0.06669306023940257,0.2652804638497719,0.2583287882623378,0.25722447060668246,0.25824999562323825,partialfermented
56,5.906136231251496,7.429021894337667,8.00188357413984,7.880084575112591,0.8913437481820599,0.8221428150127762,0.7888132495844833,0.7984054107557317,0.42405112825047614,0.40355610619752413,0.3999676352278519,0.40075172511832097,151.67432557886778,248.1816076594141,294.9275394045849,281.30474041671897,0.09261235530237395,0.08746701170641685,0.08642092391285211,0.08713084123385627,0.30432278143835034,0.29574822350509034,0.2939743592779005,0.29517933741008406,partialfermented
57,7.6000186580755855,9.895125489695396,10.446826656451412,10.17301513931272,0.8897838503354968,0.8080351068566063,0.7837411027914559,0.7981970488750982,0.3435009541993724,0.3154411604663644,0.3114659280534978,0.31412734926719277,187.94184824160675,325.50683053863065,366.64422796266336,342.18881347716075,0.05714265050884149,0.05283647299301761,0.051999263904026316,0.052753112027967085,0.23904528966043545,0.22986185632465778,0.228033471016924,0.22968045634743736,partialfermented
58,6.954217179991892,8.693657782010163,9.09233617921856,8.875846666424183,0.881631268469779,0.8105558405034595,0.7883612198159962,0.8016848266440746,0.3926231714703025,0.3703958830211544,0.3683551839678479,0.3705413978370047,168.25492163609897,268.5763876176684,300.49241553563,281.152889649667,0.08755049482758284,0.08243233005554605,0.08188812100233964,0.08246205224962193,0.29588932868149004,0.2871103099081363,0.2861610053839265,0.2871620661745244,partialfermented
59,8.293081949905789,10.052001336361716,10.386064287799936,10.311136180575067,0.8499143747235359,0.7759506456180507,0.7618602407182796,0.7736341612478449,0.24998487536217304,0.22596922096522853,0.222015784598083,0.2221044414927008,202.2457131935457,300.0982659356847,319.37269684035965,303.201032933084,0.014416223598028084,0.01298216184770782,0.012760950028444292,0.013091672835313858,0.12006757929611175,0.113939290184325,0.11296437504117965,0.1144188482519985,partialfermented
60,6.303769386195141,7.8797573499808475,7.990609493578896,7.808875352397288,0.8693454162340143,0.7974968179053323,0.7863800919344771,0.7999531500025936,0.3896560619703751,0.36695359044730647,0.3665001441427037,0.36779551727145576,143.3342093527079,221.58756132614081,233.8671738178735,218.89973867758027,0.07578367535401051,0.07146418459462374,0.07128520978406501,0.07153107625918281,0.2752883494701701,0.26732785974272066,0.2669929021230059,0.26745294213970205,partialfermented
61,7.767286023737521,10.33354766961022,11.246456326621002,10.826948248089392,0.8786336932476942,0.7930735268382524,0.7631075270881058,0.7839034589905661,0.38596759139063835,0.3586167978315615,0.3515643487826193,0.3542077395915495,241.52450806395225,410.7402129939003,469.9111345228078,428.94240608877067,0.08312902485108449,0.07755414729848445,0.07686027825112245,0.07770207175325274,0.28832104475928305,0.2784854525796356,0.2772368630812332,0.2787509134572526,underfermented
62,7.151037115917509,9.39051459012417,9.975349350555609,9.850744151139073,0.884417351608279,0.788975671294192,0.7564277886980887,0.7705942333040522,0.32734913026514906,0.2995942641429133,0.295964137115725,0.2965245376187778,175.87104767367185,318.94044960282514,367.9131868432863,346.7220050892277,0.04520900911092796,0.04130213397640508,0.04054951483730106,0.041186918669693914,0.21262410284567448,0.20322926456690502,0.20136910099938635,0.20294560519926003,underfermented
